customer_id,age,income,tenure_months,product_count,transactions_30d,app_sessions_30d,avg_balance,complaints_90d,salary_credit,card_utilization,recent_inactivity_days,balance_change_90d,region,retention_campaign,churn_90d,account_closed,post_churn_balance,churn_reason,pre_txn_rate,post_txn_rate
211873,58,54845.42,50,3,14,4,12511.35,0,1,0.3299,15,-0.0682,West,0,0,0,14920.46,none,17.17,16.68
211874,62,31559.9,66,4,12,6,25536.88,0,1,0.3518,17,-0.1494,West,0,0,0,29053.1,none,14.38,13.06
211875,50,58180.45,31,3,24,8,2435.29,0,1,0.2305,39,-0.0074,West,0,0,0,2623.98,none,19.34,16.5
211876,57,55052.55,104,3,25,12,35548.87,0,0,0.3322,3,-0.3328,East,0,0,0,31418.49,none,24.71,23.87
211877,23,92390.58,74,4,10,13,31075.08,0,0,0.6139,5,0.2758,East,0,0,0,25692.35,none,9.73,14.27
211878,24,62744.74,51,3,18,14,4213.12,0,1,0.4629,4,-0.288,South,0,0,0,4252.02,none,14.35,18.26
211879,36,28399.21,113,2,15,8,27230.8,0,0,0.09,17,0.102,South,0,0,0,25745.57,none,15.67,14.32
211880,40,87117.89,126,4,15,7,33587.44,0,0,0.37,9,0.2951,North,0,0,0,37001.28,none,14.74,14.34
211881,38,272490.94,119,2,19,6,10621.77,2,1,0.1828,3,-0.3969,South,0,0,0,10436.36,none,17.01,14.13
211882,22,130055.33,41,2,18,5,16714.52,0,0,0.6295,11,0.3194,North,0,0,0,19517.01,none,17.52,18.71
211883,53,104610.71,25,3,19,10,10082.94,0,0,0.2439,41,0.159,North,1,0,0,11226.37,none,11.73,8.11
211884,64,64661.5,106,2,13,12,6567.02,0,0,0.5361,32,-0.0785,East,1,0,0,7316.32,none,18.36,20.12
211885,54,54963.39,37,3,19,5,33757.57,0,0,0.3453,22,0.0563,West,1,0,0,32254.45,none,16.1,18.47
211886,52,52905.64,28,3,27,11,6392.27,0,1,0.2605,22,0.3233,North,1,0,0,5518.32,none,21.77,20.47
211887,42,82188.82,49,3,19,4,4312.49,1,0,0.5566,18,-0.2007,North,1,0,0,3500.85,none,18.87,21.35
211888,31,38547.93,80,1,26,9,3683.4,0,1,0.8553,24,-0.1029,South,0,0,0,3443.77,none,26.37,25.7
211889,41,81276.58,28,1,15,9,8354.22,0,1,0.6374,18,-0.198,North,0,0,0,8849.77,none,16.85,17.95
211890,63,49982.22,61,3,14,9,19867.38,0,1,0.3585,9,-0.068,East,0,0,0,16662.98,none,15.98,19.03
211891,36,28042.11,41,3,11,11,27596.12,0,1,0.3706,9,0.2193,North,0,0,0,22586.62,none,9.77,5.31
211892,35,49595.87,68,3,20,11,53085.64,1,1,0.3477,9,-0.0884,West,0,0,0,56496.45,none,23.47,25.94
211893,52,143283.43,61,3,17,9,10251.16,0,0,0.4498,8,-0.3498,West,0,0,0,9330.21,none,16.55,16.84
211894,53,77693.69,35,1,20,12,28375.56,0,0,0.4111,22,-0.5133,West,1,0,0,27632.5,none,16.11,21.57
211895,31,18000.0,53,4,19,8,3325.75,1,1,0.3768,23,0.0315,West,1,0,0,3842.6,none,14.08,20.69
211896,37,49708.24,12,3,19,5,11179.48,1,1,0.2064,2,0.2851,East,1,0,0,13360.51,none,14.4,14.31
211897,34,118327.86,60,6,12,8,13645.58,0,1,0.3226,17,0.1204,South,0,0,0,13680.17,none,9.89,12.72
211898,41,61103.21,72,6,19,7,5067.96,0,1,0.2384,23,-0.0063,East,0,0,0,4189.28,none,15.98,9.42
211899,52,96038.83,74,3,15,7,18631.48,0,0,0.2889,12,-0.1322,North,0,0,0,18475.23,none,12.72,11.14
211900,31,57931.11,168,4,23,13,10533.68,0,1,0.396,17,0.1425,East,0,0,0,11779.71,none,22.54,22.45
211901,52,79665.25,123,6,19,4,14821.11,0,1,0.3864,10,-0.0863,East,0,0,0,17551.98,none,16.98,18.58
211902,41,73411.36,53,3,19,15,3758.1,0,1,0.2231,46,0.172,East,1,0,0,4017.0,none,15.91,15.26
211903,66,50472.47,100,2,12,7,7294.27,0,1,0.5738,8,0.1711,North,1,0,0,6230.94,none,15.47,23.76
211904,44,98591.06,57,2,20,9,14416.53,0,1,0.4504,2,0.1698,East,0,0,0,12666.0,none,18.57,14.24
211905,39,167170.23,68,1,18,6,30435.9,0,1,0.3283,36,-0.0056,East,1,0,0,27248.38,none,19.93,18.11
211906,46,88962.98,118,3,18,13,5872.37,0,0,0.769,11,0.2977,South,0,0,0,5998.24,none,17.21,11.16
211907,36,76236.82,31,3,17,13,6549.38,0,1,0.226,6,-0.0913,South,0,1,1,336.86,service,10.12,11.89
211908,20,45282.46,48,3,24,8,74519.1,1,0,0.6859,37,0.4794,East,1,0,0,77369.17,none,17.97,20.57
211909,37,120624.53,63,1,14,10,21749.47,0,1,0.066,7,0.1318,North,0,0,0,22936.2,none,14.37,12.84
211910,37,54357.73,60,3,15,6,12213.74,1,1,0.2732,6,-0.1653,South,1,0,0,12736.34,none,10.62,17.74
211911,22,98007.5,39,2,17,5,12097.35,0,1,0.425,20,-0.1497,South,0,0,0,10656.98,none,13.96,16.75
211912,39,109464.49,35,3,22,9,8597.0,1,1,0.5448,26,0.0908,South,1,0,0,6902.38,none,20.66,19.89
211913,18,123939.75,44,3,18,8,26348.47,0,1,0.19,28,0.249,South,0,1,0,5127.31,service,14.21,11.04
211914,36,125215.46,32,3,14,7,20554.8,0,1,0.3955,15,0.1998,West,0,0,0,16996.24,none,23.99,22.67
211915,43,122749.23,36,3,18,16,13046.65,1,0,0.1194,25,0.1563,West,0,0,0,13163.89,none,20.9,15.75
211916,41,36080.17,79,4,20,9,5960.63,0,0,0.0734,7,0.1076,North,0,0,0,4893.61,none,17.29,15.96
211917,35,44888.13,78,4,18,10,13862.33,0,0,0.4265,8,-0.19,North,0,0,0,15107.08,none,17.25,15.61
211918,39,33845.47,43,5,21,7,43744.03,0,1,0.6415,44,0.0168,South,0,0,0,35956.7,none,17.25,11.01
211919,31,32614.76,66,1,16,13,13914.8,0,1,0.1773,7,-0.0293,West,0,0,0,11983.7,none,15.55,15.21
211920,40,166598.5,71,6,25,8,2949.91,0,0,0.4151,13,0.0648,East,0,0,0,2381.29,none,24.03,25.15
211921,41,41863.12,169,2,18,1,17910.77,0,0,0.6101,6,-0.1005,West,0,0,0,19568.38,none,19.25,22.69
211922,30,38747.84,26,3,16,7,4319.2,0,0,0.3833,4,0.1582,East,0,0,0,4931.17,none,18.78,20.93
211923,43,69821.24,23,2,21,9,3726.88,0,0,0.3573,15,0.1977,North,1,0,0,3609.27,none,17.8,15.96
211924,43,47769.12,76,1,19,12,39845.71,0,0,0.3418,23,0.1542,South,0,0,0,40396.43,none,17.87,16.41
211925,38,249813.16,108,1,14,12,3032.14,0,0,0.5347,39,-0.0852,South,1,0,0,2464.08,none,14.45,22.86
211926,67,61947.2,64,5,23,8,14145.62,0,0,0.0598,22,-0.1801,South,0,0,0,11577.03,none,26.41,27.13
211927,38,91974.52,125,5,18,6,17663.55,0,1,0.026,33,-0.1893,North,0,0,0,15356.28,none,20.82,25.63
211928,37,46871.36,93,2,17,5,15530.1,0,1,0.3142,28,-0.0966,South,0,0,0,14098.23,none,12.99,7.56
211929,35,28862.61,87,2,17,8,16763.51,0,0,0.6662,11,0.026,South,0,0,0,18103.43,none,13.78,9.5
211930,29,48224.82,62,2,25,13,9363.6,0,0,0.2006,19,-0.0137,West,0,0,0,8296.51,none,26.02,19.57
211931,48,48510.42,21,2,27,11,11650.02,0,0,0.3437,18,-0.0093,West,0,0,0,12211.89,none,27.75,27.77
211932,32,48323.86,60,1,20,11,8666.2,0,0,0.3454,28,-0.1788,East,0,0,0,8613.59,none,18.27,13.47
211933,34,29863.42,101,5,20,15,30097.04,1,0,0.4847,8,0.0617,North,0,0,0,32589.19,none,24.5,19.83
211934,34,77595.26,89,2,9,13,14910.64,0,1,0.6669,33,0.0736,North,0,0,0,17737.0,none,5.74,7.3
211935,29,59825.28,89,3,16,6,32578.26,1,0,0.1304,24,0.238,North,0,0,0,27516.88,none,15.03,12.73
211936,21,30833.82,84,2,14,8,24935.06,0,0,0.3691,11,0.0611,West,0,0,0,25624.31,none,7.99,7.45
211937,35,76333.83,67,1,22,8,3594.54,0,1,0.3564,13,-0.1675,North,1,0,0,3639.16,none,20.78,22.53
211938,50,109496.67,49,2,14,12,24566.89,0,1,0.3489,9,0.0597,West,0,0,0,21407.47,none,14.27,10.32
211939,42,139131.27,64,4,19,9,6667.21,0,1,0.7731,15,0.3554,South,0,0,0,7823.03,none,16.71,14.22
211940,57,19020.29,157,3,16,7,15339.85,1,1,0.4014,18,0.1503,North,0,0,0,17866.03,none,9.64,9.53
211941,48,48166.85,61,2,25,9,55004.43,0,1,0.3503,12,-0.0253,West,0,0,0,44415.81,none,24.21,22.44
211942,46,33877.08,80,2,28,8,2142.75,0,1,0.1662,3,-0.0774,West,0,0,0,1870.84,none,29.51,29.24
211943,61,50294.36,81,2,22,11,12670.69,1,1,0.5313,24,0.0532,South,0,0,0,11023.59,none,20.53,21.46
211944,39,154527.19,32,2,16,12,5361.27,0,1,0.4447,18,0.203,West,0,0,0,5259.83,none,18.64,23.69
211945,41,48264.48,175,4,22,8,11341.59,0,1,0.3177,33,0.2821,East,0,0,0,10131.02,none,21.15,13.08
211946,40,55445.12,34,2,22,13,20356.33,0,1,0.3313,18,0.0367,West,0,0,0,21983.26,none,24.8,22.84
211947,57,45635.06,68,6,12,10,15305.9,0,0,0.5044,31,-0.225,South,0,0,0,17428.01,none,13.78,10.7
211948,40,176078.34,71,3,19,10,18253.76,1,1,0.3149,4,0.0356,South,0,0,0,15293.58,none,16.25,17.39
211949,33,20323.85,13,2,21,16,4909.22,0,1,0.4021,22,-0.1311,South,1,1,0,994.51,fees,14.67,14.36
211950,46,53019.75,27,5,27,6,54793.04,0,1,0.2076,9,-0.0755,South,0,0,0,44776.34,none,25.37,22.25
211951,31,44727.25,47,1,19,9,5606.51,0,1,0.1939,36,0.1645,East,0,0,0,6485.57,none,21.83,23.79
211952,46,27938.95,108,2,14,13,5220.24,0,1,0.1648,13,-0.0462,North,0,0,0,4513.52,none,20.56,20.38
211953,45,132011.12,14,1,24,8,11932.52,1,0,0.3819,11,-0.0979,West,0,0,0,11009.05,none,27.8,30.13
211954,38,26707.89,80,3,23,14,17029.54,0,1,0.6322,13,0.081,West,0,0,0,15754.02,none,27.34,29.04
211955,46,55922.7,42,3,17,7,8185.91,0,0,0.6435,14,-0.1978,West,0,0,0,7808.44,none,16.12,16.15
211956,24,68948.76,88,5,19,7,12228.24,0,1,0.5255,18,0.1599,South,0,0,0,9950.92,none,20.36,19.1
211957,42,47639.36,71,4,15,7,6098.22,0,0,0.5624,19,-0.1488,West,0,0,0,7282.26,none,9.75,4.73
211958,35,27738.49,42,3,19,5,31521.06,0,0,0.3871,18,0.1318,North,0,0,0,25279.52,none,20.31,18.61
211959,71,65635.92,48,2,24,6,65940.08,0,0,0.2959,5,-0.0902,South,0,0,0,74677.46,none,21.0,20.36
211960,42,47354.35,39,1,23,10,18954.77,0,1,0.342,25,0.0921,North,0,0,0,16666.54,none,21.74,15.88
211961,33,112327.96,102,2,16,9,6940.71,0,0,0.2924,6,-0.1579,East,0,0,0,7256.45,none,12.59,15.12
211962,25,95633.9,31,4,10,6,9911.99,0,0,0.12,36,-0.0218,East,0,0,0,11027.24,none,7.77,3.64
211963,54,209771.4,22,5,27,7,17736.99,0,0,0.2229,35,-0.1795,East,0,0,0,20498.44,none,24.86,22.54
211964,36,76489.47,86,4,18,12,368.93,2,1,0.2872,23,0.0687,South,0,0,0,409.97,none,23.88,25.93
211965,31,99559.38,80,2,27,15,3551.88,0,1,0.0514,13,-0.1511,North,0,0,0,4248.09,none,29.74,28.26
211966,44,59101.24,44,2,16,10,1674.84,0,1,0.3328,35,-0.1346,West,0,0,0,1968.43,none,12.35,7.1
211967,47,184586.33,52,3,18,12,23006.74,0,1,0.5569,16,0.1877,North,1,0,0,19987.46,none,17.63,22.28
211968,47,72407.81,156,3,15,12,36493.31,0,1,0.167,30,0.0118,West,1,0,0,40532.88,none,6.76,7.7
211969,40,68051.27,138,6,15,4,48534.29,1,1,0.4882,26,0.1487,West,0,0,0,46406.31,none,14.69,16.2
211970,42,96929.5,50,2,26,7,30007.9,0,1,0.0635,10,0.1084,West,0,0,0,28987.17,none,28.67,27.31
211971,43,50498.25,168,2,17,7,26208.4,1,0,0.2156,17,0.2045,South,1,0,0,22161.49,none,15.53,16.49
211972,44,54700.71,64,2,21,5,5899.08,0,1,0.3819,7,0.1914,West,0,0,0,5407.83,none,30.0,30.04
211973,45,96891.16,81,6,20,9,8502.09,0,1,0.281,18,0.0626,East,1,0,0,8028.36,none,20.16,24.7
211974,52,107704.86,95,1,13,4,5362.2,0,0,0.1723,49,0.2217,West,0,0,0,5498.11,none,20.51,23.26
211975,41,99988.21,114,1,17,6,21238.79,0,0,0.3131,28,0.1019,South,0,0,0,23926.81,none,14.17,17.49
211976,31,68893.76,82,2,10,11,61284.97,1,0,0.9084,23,0.0101,South,0,0,0,55199.51,none,10.89,11.55
211977,38,83546.32,43,2,21,13,36125.6,1,1,0.1158,45,0.0083,North,1,0,0,34048.07,none,18.32,23.05
211978,48,122107.1,18,2,17,11,14666.97,0,1,0.2624,56,-0.0167,West,1,0,0,13697.19,none,17.96,20.87
211979,20,39447.85,120,2,18,12,27080.14,0,1,0.4297,6,-0.2865,South,0,0,0,24801.13,none,22.26,21.44
211980,20,72055.18,28,1,19,9,57024.99,0,1,0.6273,14,0.0713,North,0,1,1,6015.67,competitor,20.51,22.51
211981,50,18000.0,34,1,16,7,23043.28,0,1,0.4109,27,0.0425,North,0,0,0,19065.52,none,16.39,17.72
211982,57,108179.89,86,4,20,12,5555.86,0,0,0.1628,29,-0.2708,North,0,0,0,4597.7,none,23.73,21.99
211983,26,46816.18,52,3,18,8,5323.08,0,1,0.321,10,0.2744,South,0,0,0,4346.15,none,14.74,19.11
211984,41,47504.94,73,4,25,6,15326.53,0,0,0.2772,9,0.4475,North,0,0,0,15429.02,none,23.58,21.25
211985,36,67331.06,74,3,18,11,4510.79,0,1,0.4352,10,0.0219,North,0,0,0,3970.72,none,14.19,11.2
211986,37,101207.56,50,1,18,8,12406.29,0,1,0.2755,9,0.0552,North,0,0,0,14081.12,none,21.44,22.55
211987,43,268318.64,37,3,21,6,4967.84,0,0,0.5435,12,0.2244,South,0,0,0,5894.78,none,19.95,19.66
211988,26,30645.84,107,4,19,8,11432.78,1,1,0.2307,4,-0.1755,South,1,0,0,10989.91,none,17.13,19.14
211989,28,45124.94,91,3,21,13,7972.07,0,1,0.4527,30,-0.0274,West,0,0,0,9148.23,none,21.14,18.11
211990,37,81650.11,57,5,16,6,16079.3,0,1,0.6966,31,0.1161,North,0,0,0,18756.91,none,14.53,18.47
211991,38,48277.58,17,2,22,12,17863.44,0,1,0.1347,17,-0.0915,South,0,0,0,15157.69,none,18.9,17.74
211992,28,114026.64,50,5,21,19,7644.21,0,1,0.426,37,0.0349,North,0,0,0,6845.04,none,20.27,16.96
211993,49,65652.69,53,3,17,10,2539.74,0,0,0.5271,31,0.2716,East,0,1,1,114.31,service,11.57,8.29
211994,35,117165.43,129,1,12,7,35777.14,0,0,0.5188,17,-0.1266,East,0,0,0,37064.23,none,14.94,18.39
211995,35,62802.59,139,2,17,6,61040.89,0,0,0.8987,37,-0.1205,East,0,0,0,55148.65,none,20.47,19.33
211996,43,97159.35,71,3,19,10,17261.35,1,0,0.4287,17,-0.4487,West,0,0,0,15944.79,none,19.92,11.66
211997,39,42531.5,74,4,18,7,10044.47,0,0,0.3322,34,0.0249,West,1,0,0,10982.12,none,15.84,18.76
211998,49,208981.97,29,2,14,11,13745.06,0,1,0.2092,7,0.0987,South,0,0,0,14692.48,none,13.17,12.28
211999,30,28271.48,89,6,17,8,7647.85,0,1,0.1311,23,-0.0331,South,0,0,0,7050.14,none,13.47,10.54
212000,25,48783.68,16,1,16,4,24281.99,1,1,0.5931,6,0.0592,West,0,0,0,21492.4,none,12.77,9.45
212001,37,32965.28,38,3,17,7,7309.76,0,1,0.3624,12,-0.2594,South,0,0,0,7619.42,none,20.67,18.68
212002,41,111813.27,48,1,19,6,5483.53,0,1,0.2812,4,0.0929,West,0,0,0,4710.27,none,17.92,15.94
212003,26,96877.95,73,3,16,7,9737.96,0,1,0.7114,5,-0.164,North,0,0,0,10901.01,none,21.93,22.07
212004,25,36842.89,28,3,8,15,3320.81,0,1,0.1341,65,-0.2534,South,1,0,0,3646.83,none,4.49,2.95
212005,42,124596.28,65,1,24,12,18260.76,0,1,0.7869,7,-0.0971,South,0,0,0,20154.73,none,22.65,23.47
212006,32,49031.74,26,3,12,11,63608.92,0,0,0.3596,17,-0.2059,East,0,0,0,63244.57,none,12.44,13.48
212007,24,89093.95,139,2,26,9,25477.44,0,1,0.703,9,0.1533,South,0,0,0,27881.02,none,33.66,31.37
212008,51,101376.04,42,2,21,9,7645.82,0,1,0.1609,23,-0.082,South,0,0,0,6954.93,none,18.34,18.16
212009,33,62927.75,90,3,15,6,7419.53,1,1,0.4781,15,-0.0416,East,0,0,0,8335.1,none,9.6,8.43
212010,53,118757.72,54,2,14,15,51371.35,0,1,0.0591,15,-0.169,South,0,0,0,41359.18,none,10.83,8.91
212011,40,66513.6,49,6,20,12,10070.05,0,0,0.1134,37,-0.2756,South,0,0,0,8928.68,none,22.45,22.59
212012,43,86744.82,91,3,17,8,15746.92,0,0,0.3804,4,0.1053,South,0,0,0,15743.72,none,17.96,20.45
212013,38,61923.35,42,1,14,5,6759.68,0,0,0.313,36,0.1465,West,0,0,0,7809.41,none,13.15,10.54
212014,18,25768.27,44,1,19,5,8289.88,0,0,0.5406,10,0.2326,West,0,0,0,9287.53,none,13.0,13.52
212015,27,67270.52,52,1,14,5,4244.8,0,1,0.4831,15,0.341,East,1,0,0,3618.33,none,9.72,10.16
212016,39,44529.41,68,4,13,7,13640.31,0,1,0.3599,5,0.0862,South,0,0,0,12150.03,none,9.64,9.37
212017,44,154843.37,53,2,17,9,38741.44,1,0,0.3669,14,-0.0167,South,0,0,0,33051.46,none,20.01,16.79
212018,20,34000.3,43,1,15,6,12330.07,0,0,0.166,6,-0.1606,East,0,0,0,13014.59,none,21.1,18.04
212019,39,141235.18,46,3,12,14,3622.88,0,1,0.1368,71,-0.0283,East,0,0,0,3850.93,none,8.58,9.51
212020,28,65257.54,62,6,22,10,22587.12,0,0,0.1844,24,-0.2501,North,0,0,0,26958.04,none,22.31,21.95
212021,43,90024.09,51,3,25,4,20367.96,0,1,0.3337,4,0.2064,North,0,0,0,22662.47,none,22.36,22.42
212022,40,33707.22,167,3,24,10,5320.53,0,0,0.3965,46,-0.1106,West,1,0,0,5724.4,none,23.41,21.62
212023,48,60753.91,61,3,19,16,20258.0,0,0,0.3058,24,-0.0283,West,0,0,0,19567.78,none,22.12,16.85
212024,52,49955.13,63,6,13,3,80214.98,0,1,0.8786,20,0.2311,South,0,0,0,92503.42,none,8.07,7.23
212025,45,228937.6,61,5,14,6,69609.59,0,0,0.2949,20,-0.3298,North,0,0,0,80359.61,none,11.9,10.0
212026,49,49280.39,61,2,16,9,1888.15,0,1,0.6499,16,0.2084,East,0,0,0,1718.48,none,18.22,17.68
212027,36,135778.28,36,2,21,11,4862.91,1,1,0.493,33,-0.2223,South,0,0,0,5705.64,none,23.97,26.24
212028,71,136826.92,65,2,16,5,13356.75,1,0,0.3167,7,0.2763,South,0,0,0,11464.5,none,16.58,12.41
212029,27,134729.14,83,1,22,13,59345.52,0,1,0.2671,14,0.1423,South,1,0,0,70134.95,none,25.46,26.91
212030,34,51937.16,34,4,15,8,11213.76,0,1,0.227,21,0.1958,North,0,0,0,9720.54,none,12.48,15.09
212031,50,194291.38,64,3,20,14,2498.78,1,1,0.0887,22,-0.1685,North,0,0,0,2111.14,none,17.89,18.79
212032,48,217753.98,97,2,18,13,7066.42,0,1,0.2139,10,0.0472,West,0,0,0,6300.41,none,16.67,18.69
212033,45,88109.47,41,3,16,4,11751.91,0,1,0.5303,26,0.3139,West,1,0,0,10415.29,none,14.49,18.32
212034,47,55739.93,51,2,19,11,4670.29,1,0,0.4652,25,0.1823,South,0,0,0,4563.71,none,19.31,17.6
212035,18,44849.41,85,3,19,5,4116.3,0,1,0.3052,9,-0.1215,South,0,0,0,3307.79,none,20.43,16.21
212036,57,93329.26,90,3,20,6,20608.83,2,1,0.477,41,0.0438,North,1,0,0,22208.94,none,20.84,18.86
212037,38,74616.55,57,5,19,12,33383.27,0,1,0.5831,11,0.2914,North,1,0,0,29351.7,none,19.79,23.28
212038,54,79611.57,101,5,19,8,7463.64,0,1,0.4533,14,-0.0484,West,0,0,0,7171.38,none,19.38,18.17
212039,18,34306.64,20,4,24,9,7629.51,0,1,0.2455,22,-0.0957,North,0,0,0,7563.94,none,21.06,24.73
212040,43,73316.72,34,6,15,8,12154.37,0,1,0.3149,8,0.104,West,0,0,0,13934.62,none,11.28,7.57
212041,34,135068.61,33,1,16,9,15339.65,0,1,0.1247,17,0.0143,North,0,0,0,17887.96,none,16.75,18.01
212042,46,112732.49,23,1,9,7,32391.63,0,1,0.5024,32,-0.1107,South,0,0,0,27532.27,none,9.06,11.02
212043,43,57334.3,46,3,17,4,25071.44,0,1,0.2988,11,-0.2117,North,0,0,0,24074.02,none,15.21,14.09
212044,44,67808.88,61,4,18,7,4904.98,0,1,0.2038,2,0.1361,East,1,0,0,4632.54,none,16.94,17.8
212045,28,32107.25,75,2,27,5,11091.19,0,1,0.2452,37,0.1172,North,1,0,0,11156.85,none,23.88,28.98
212046,39,49937.76,28,2,16,8,7520.9,0,1,0.1815,4,0.134,South,0,0,0,7093.69,none,19.62,16.87
212047,38,59719.02,48,1,26,10,23652.01,0,1,0.6549,5,-0.1397,East,0,0,0,20020.98,none,28.69,25.04
212048,45,102006.9,47,6,14,11,8310.16,0,0,0.2755,15,0.0064,West,0,0,0,7885.73,none,16.71,16.19
212049,51,48821.69,131,4,20,17,18414.0,0,1,0.617,28,-0.106,South,0,0,0,20349.55,none,22.54,20.29
212050,42,40726.31,51,6,12,8,45221.73,0,1,0.3419,8,-0.1447,South,1,0,0,45761.75,none,13.07,14.57
212051,26,109222.78,102,4,11,8,13818.83,0,0,0.7216,14,-0.0234,North,1,0,0,15231.33,none,8.22,13.76
212052,41,57067.43,76,4,23,13,30190.13,0,1,0.1154,27,0.0986,South,1,0,0,30976.94,none,21.53,26.44
212053,69,45387.94,115,3,21,12,11564.0,0,1,0.2199,17,-0.3512,South,0,0,0,10531.19,none,22.79,21.58
212054,58,112560.7,86,5,15,1,11236.03,0,1,0.284,20,-0.0481,East,0,0,0,9657.14,none,13.25,9.92
212055,18,92665.54,66,2,22,7,31831.32,0,1,0.3336,11,-0.1293,East,0,0,0,30871.92,none,19.64,15.15
212056,41,64235.56,45,4,16,7,12240.46,0,0,0.6871,12,-0.0936,East,0,0,0,10651.99,none,12.0,14.55
212057,50,59350.57,64,1,10,14,22453.48,2,0,0.0466,11,0.1782,East,1,0,0,25226.62,none,7.16,6.46
212058,38,88713.02,81,2,20,12,8931.79,0,1,0.4245,7,0.1811,West,0,0,0,8052.82,none,24.08,27.57
212059,35,96832.93,69,6,21,6,9142.87,0,1,0.5498,16,-0.169,West,1,0,0,9905.08,none,22.02,21.06
212060,37,80766.93,60,2,15,7,47827.05,1,1,0.3426,7,0.2661,West,1,0,0,53841.48,none,11.11,17.29
212061,46,76939.38,137,1,11,12,4545.84,0,0,0.1242,24,0.0136,South,0,0,0,5321.64,none,10.97,11.32
212062,27,51574.24,25,3,26,10,10298.68,0,1,0.3755,24,-0.1844,West,1,0,0,11073.96,none,22.23,21.03
212063,53,53302.34,38,4,17,8,3007.41,0,0,0.0942,24,0.0105,West,0,0,0,3117.31,none,21.03,17.85
212064,39,65507.37,70,4,14,9,16876.43,0,0,0.0553,3,0.1825,South,0,0,0,15144.21,none,17.37,18.17
212065,30,42438.7,31,3,15,7,8232.4,0,1,0.4615,16,0.0681,North,0,0,0,8171.07,none,17.17,15.83
212066,52,39794.93,57,2,19,10,26200.42,0,1,0.1954,7,0.408,East,0,0,0,28086.78,none,15.71,14.8
212067,23,68532.84,101,6,16,7,52434.56,0,1,0.302,13,0.086,North,0,0,0,61480.85,none,14.49,9.42
212068,34,124071.91,32,3,16,10,21164.21,0,0,0.4853,5,0.0047,North,1,0,0,22393.18,none,14.21,21.86
212069,34,23024.65,50,2,14,17,15894.44,0,1,0.2924,8,0.132,East,0,0,0,15967.88,none,17.58,12.08
212070,64,58054.08,38,2,11,10,50365.97,0,0,0.3101,13,-0.2666,East,0,0,0,43338.8,none,9.61,9.94
212071,32,83642.46,33,3,13,13,42911.97,0,0,0.4634,26,0.2493,South,0,0,0,42106.97,none,13.99,13.08
212072,18,129857.04,44,4,20,6,7268.91,0,1,0.6125,5,0.0154,South,0,0,0,8345.45,none,14.75,16.19
212073,34,193758.03,69,1,14,11,15309.26,0,1,0.3604,24,0.0465,West,1,0,0,15760.54,none,12.62,15.94
212074,45,62480.58,47,3,18,10,38520.77,1,1,0.0189,11,0.0047,West,0,0,0,39032.87,none,20.42,23.81
212075,49,213055.78,72,4,9,9,9168.41,0,1,0.2233,12,0.2548,West,1,0,0,10382.69,none,5.53,3.16
212076,65,92501.74,67,4,28,9,13421.58,0,1,0.3678,5,0.2209,North,0,0,0,13395.78,none,26.09,24.41
212077,55,112673.23,91,2,19,9,9044.18,0,1,0.7619,10,0.0252,North,0,0,0,10459.36,none,19.6,18.26
212078,42,40073.24,76,1,23,8,13643.99,1,0,0.227,28,-0.0377,East,0,0,0,12846.99,none,22.75,22.21
212079,30,92391.62,36,1,9,11,4268.8,0,0,0.4697,21,0.4225,North,0,0,0,3647.62,none,5.33,0.19
212080,58,118152.43,61,6,9,3,10448.56,0,1,0.1888,17,-0.1959,North,0,0,0,10622.74,none,10.09,8.97
212081,36,49280.15,40,4,24,9,8176.78,0,0,0.099,23,-0.3236,East,0,0,0,6864.53,none,22.81,23.18
212082,33,18000.0,119,3,16,11,7332.3,0,1,0.3431,1,-0.2295,West,0,0,0,7908.81,none,20.1,17.44
212083,35,78149.21,138,3,23,8,9202.72,0,1,0.5874,15,-0.1466,South,0,1,1,1844.06,inactive,20.76,20.65
212084,26,63972.43,40,1,14,10,33215.43,0,1,0.4459,10,-0.0492,West,1,0,0,36774.13,none,6.02,8.58
212085,35,150807.65,150,1,10,14,4790.34,0,1,0.4025,26,0.1075,South,0,0,0,5183.81,none,13.8,14.88
212086,37,53548.87,94,2,20,11,18372.74,0,1,0.2115,1,0.1027,North,0,0,0,18317.01,none,25.44,22.14
212087,48,48857.64,62,4,19,12,31239.86,0,1,0.084,18,-0.1038,North,0,0,0,31034.76,none,16.54,18.78
212088,36,37802.85,186,2,19,13,19228.74,0,1,0.2645,4,-0.0121,North,0,0,0,19579.41,none,24.75,23.38
212089,26,50913.08,62,2,12,4,8456.14,0,0,0.4969,52,-0.0726,East,1,0,0,8703.22,none,5.11,5.89
212090,22,300000.0,21,2,13,4,1807.99,0,1,0.2463,16,-0.2524,South,1,0,0,1700.29,none,8.59,8.91
212091,42,30084.45,44,1,19,10,13527.7,0,1,0.1762,19,-0.0108,North,0,0,0,13849.78,none,20.7,18.62
212092,41,34544.77,47,2,17,9,10557.58,0,1,0.7167,73,-0.0278,South,1,1,0,353.42,fees,13.63,15.68
212093,34,69881.41,97,2,18,5,3521.82,0,0,0.33,30,-0.0558,East,0,1,1,99.35,inactive,20.05,19.58
212094,35,213295.18,13,2,17,6,10295.5,0,1,0.466,15,0.1742,South,1,0,0,11059.39,none,17.52,20.04
